,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak_Home,lose_streak_Home,win_streak_Away,lose_streak_Away
378,16/12/2015,2015/2016,1,SAS,WAS,114,95,1,0,SAS,WAS,W3,L1,1,1,14.623290043290043,19.8,3,0,0,1
379,16/12/2015,2015/2016,1,UTA,NOP,94,104,0,1,UTA,NOP,L3,L2,1,0,14.140003873216706,25.0,0,3,0,2
380,16/12/2015,2015/2016,1,GSW,PHO,128,103,1,0,GSW,PHO,L1,L1,1,1,13.38971878108328,13.565183530893892,0,1,0,1
381,16/12/2015,2015/2016,1,LAC,MIL,103,90,1,0,LAC,MIL,W2,L1,0,1,15.505151554572654,14.825365730194893,2,0,0,1
382,17/12/2015,2015/2016,1,CHO,TOR,109,99,1,0,CHO,TOR,L2,L1,1,1,15.088621458995336,21.85290893015031,0,2,0,1
383,17/12/2015,2015/2016,1,CLE,OKC,104,100,1,0,CLE,OKC,W3,W6,1,1,12.347307464705386,27.890315315315316,3,0,6,0
384,17/12/2015,2015/2016,1,LAL,HOU,87,107,0,1,LAL,HOU,W1,L2,0,0,13.253370501773947,25.3,1,0,0,2
385,18/12/2015,2015/2016,1,PHI,NYK,97,107,0,1,PHI,NYK,L8,W2,0,0,12.963125543635835,14.374319203758903,0,8,2,0
386,18/12/2015,2015/2016,1,ORL,POR,102,94,1,0,ORL,POR,W2,L1,0,1,14.955365296803652,15.288328693679762,2,0,0,1
387,18/12/2015,2015/2016,1,IND,BRK,104,97,1,0,IND,BRK,W2,L3,1,1,13.898029954633024,14.408273039971531,2,0,0,3
388,18/12/2015,2015/2016,1,BOS,ATL,101,109,0,1,BOS,ATL,L2,W1,0,0,13.913511404561827,21.3,0,2,1,0
389,18/12/2015,2015/2016,1,SAS,LAC,115,107,1,0,SAS,LAC,W4,W3,1,1,14.623290043290043,20.6,4,0,3,0
390,18/12/2015,2015/2016,1,CHI,DET,144,147,0,1,CHI,DET,W4,W1,1,0,12.469305707015632,14.461756291236062,4,0,1,0
391,18/12/2015,2015/2016,1,MIN,SAC,99,95,1,0,MIN,SAC,L4,W3,0,1,15.161460997442456,23.6,0,4,3,0
392,18/12/2015,2015/2016,1,MIA,TOR,94,108,0,1,MIA,TOR,W3,L2,1,0,15.816376954192632,21.85290893015031,3,0,0,2
393,18/12/2015,2015/2016,1,DAL,MEM,97,88,1,0,DAL,MEM,L1,L1,0,1,14.673795025286406,17.7,0,1,0,1
394,18/12/2015,2015/2016,1,UTA,DEN,97,88,1,0,UTA,DEN,L4,W3,1,1,14.140003873216706,14.915460030165912,0,4,3,0
395,18/12/2015,2015/2016,1,PHO,NOP,104,88,1,0,PHO,NOP,L2,W1,0,1,13.565183530893892,25.0,0,2,1,0
396,18/12/2015,2015/2016,1,GSW,MIL,121,112,1,0,GSW,MIL,W1,L2,1,1,13.38971878108328,14.825365730194893,1,0,0,2
397,19/12/2015,2015/2016,1,OKC,LAL,118,78,1,0,OKC,LAL,L1,L1,1,1,13.080726131779471,13.253370501773947,0,1,0,1
398,19/12/2015,2015/2016,1,WAS,CHO,109,101,1,0,WAS,CHO,L2,W1,1,1,13.85056530214425,20.8,0,2,1,0
399,19/12/2015,2015/2016,1,NYK,CHI,107,91,1,0,NYK,CHI,W3,L1,0,1,14.374319203758903,21.492318992654774,3,0,0,1
400,19/12/2015,2015/2016,1,HOU,LAC,107,97,1,0,HOU,LAC,W1,L1,1,1,14.056677913679179,20.6,1,0,0,1
401,19/12/2015,2015/2016,1,MEM,IND,96,84,1,0,MEM,IND,L2,W3,0,1,14.811153289949386,20.9,0,2,3,0
402,20/12/2015,2015/2016,1,BRK,MIN,85,100,0,1,BRK,MIN,L4,W1,0,0,14.408273039971531,15.161460997442456,0,4,1,0
403,20/12/2015,2015/2016,1,MIA,POR,116,109,1,0,MIA,POR,L1,L2,1,1,15.816376954192632,15.288328693679762,0,1,0,2
404,20/12/2015,2015/2016,1,CLE,PHI,108,86,1,0,CLE,PHI,W4,L9,1,1,12.347307464705386,12.963125543635835,4,0,0,9
405,20/12/2015,2015/2016,1,PHO,MIL,95,101,0,1,PHO,MIL,W1,L3,0,0,13.565183530893892,14.825365730194893,1,0,0,3
406,20/12/2015,2015/2016,1,TOR,SAC,94,104,0,1,TOR,SAC,W1,L1,0,0,13.769058295964122,23.6,1,0,0,1
407,20/12/2015,2015/2016,1,ORL,ATL,100,103,0,1,ORL,ATL,W3,W2,0,0,14.955365296803652,21.3,3,0,2,0
408,20/12/2015,2015/2016,1,DEN,NOP,125,130,0,1,DEN,NOP,L1,L1,0,0,14.915460030165912,25.0,0,1,0,1
409,21/12/2015,2015/2016,1,WAS,SAC,113,99,1,0,WAS,SAC,W1,W1,1,1,13.85056530214425,23.6,1,0,1,0
410,21/12/2015,2015/2016,1,NYK,ORL,99,107,0,1,NYK,ORL,W4,L1,0,0,14.374319203758903,14.955365296803652,4,0,0,1
411,21/12/2015,2015/2016,1,BOS,MIN,113,99,1,0,BOS,MIN,L3,W2,1,1,13.913511404561827,15.161460997442456,0,3,2,0
412,21/12/2015,2015/2016,1,ATL,POR,106,97,1,0,ATL,POR,W3,L3,1,1,14.316003909351899,15.288328693679762,3,0,0,3
413,21/12/2015,2015/2016,1,HOU,CHO,102,95,1,0,HOU,CHO,W2,L1,1,1,14.056677913679179,20.8,2,0,0,1
414,21/12/2015,2015/2016,1,CHI,BRK,102,105,0,1,CHI,BRK,L2,L5,1,0,12.469305707015632,14.408273039971531,0,2,0,5
415,21/12/2015,2015/2016,1,SAS,IND,106,92,1,0,SAS,IND,W5,L1,1,1,14.623290043290043,20.9,5,0,0,1
416,21/12/2015,2015/2016,1,UTA,PHO,110,89,1,0,UTA,PHO,W1,L1,1,1,14.140003873216706,13.565183530893892,1,0,0,1
417,21/12/2015,2015/2016,1,LAC,OKC,99,100,0,1,LAC,OKC,L2,W1,0,0,15.505151554572654,27.890315315315316,0,2,1,0
418,22/12/2015,2015/2016,1,PHI,MEM,90,104,0,1,PHI,MEM,L10,W1,0,0,12.963125543635835,17.7,0,10,1,0
419,22/12/2015,2015/2016,1,TOR,DAL,103,99,1,0,TOR,DAL,L1,W1,0,1,13.769058295964122,14.673795025286406,0,1,1,0
420,22/12/2015,2015/2016,1,MIA,DET,92,93,0,1,MIA,DET,W1,W2,1,0,15.816376954192632,14.461756291236062,1,0,2,0
421,22/12/2015,2015/2016,1,DEN,LAL,107,111,0,1,DEN,LAL,L2,L2,1,0,14.915460030165912,13.253370501773947,0,2,0,2
422,23/12/2015,2015/2016,1,CHO,BOS,89,102,0,1,CHO,BOS,L2,W1,0,0,15.088621458995336,21.5,0,2,1,0
423,23/12/2015,2015/2016,1,WAS,MEM,100,91,1,0,WAS,MEM,W2,W2,1,1,13.85056530214425,17.7,2,0,2,0
424,23/12/2015,2015/2016,1,ORL,HOU,104,101,1,0,ORL,HOU,W1,W3,0,1,14.955365296803652,25.3,1,0,3,0
425,23/12/2015,2015/2016,1,CLE,NYK,91,84,1,0,CLE,NYK,W5,L1,1,1,12.347307464705386,14.374319203758903,5,0,0,1
426,23/12/2015,2015/2016,1,IND,SAC,106,108,0,1,IND,SAC,L2,L1,1,0,13.898029954633024,23.6,0,2,0,1
427,23/12/2015,2015/2016,1,BRK,DAL,118,119,0,1,BRK,DAL,W1,L1,0,0,14.408273039971531,14.673795025286406,1,0,0,1
428,23/12/2015,2015/2016,1,ATL,DET,107,100,1,0,ATL,DET,W4,W3,1,1,14.316003909351899,14.461756291236062,4,0,3,0
429,23/12/2015,2015/2016,1,MIN,SAS,83,108,0,1,MIN,SAS,L1,W6,0,0,15.161460997442456,24.246153846153845,0,1,6,0
430,23/12/2015,2015/2016,1,MIL,PHI,113,100,1,0,MIL,PHI,W1,L11,0,1,14.825365730194893,12.963125543635835,1,0,0,11
431,23/12/2015,2015/2016,1,NOP,POR,115,89,1,0,NOP,POR,W1,L4,1,1,13.031279357231146,15.288328693679762,1,0,0,4
432,23/12/2015,2015/2016,1,PHO,DEN,96,104,0,1,PHO,DEN,L2,L3,0,0,13.565183530893892,14.915460030165912,0,2,0,3
433,23/12/2015,2015/2016,1,GSW,UTA,103,85,1,0,GSW,UTA,W2,W2,1,1,13.38971878108328,18.3,2,0,2,0
434,23/12/2015,2015/2016,1,LAL,OKC,85,120,0,1,LAL,OKC,W1,W2,0,0,13.253370501773947,27.890315315315316,1,0,2,0
435,25/12/2015,2015/2016,1,MIA,NOP,94,88,1,0,MIA,NOP,L1,W2,1,1,15.816376954192632,25.0,0,1,2,0
436,25/12/2015,2015/2016,1,OKC,CHI,96,105,0,1,OKC,CHI,W3,L3,0,0,13.080726131779471,21.492318992654774,3,0,0,3
437,25/12/2015,2015/2016,1,GSW,CLE,89,83,1,0,GSW,CLE,W3,W6,1,1,13.38971878108328,22.606882352941177,3,0,6,0
438,25/12/2015,2015/2016,1,HOU,SAS,88,84,1,0,HOU,SAS,L1,W7,1,1,14.056677913679179,24.246153846153845,0,1,7,0
439,25/12/2015,2015/2016,1,LAL,LAC,84,94,0,1,LAL,LAC,L1,L3,0,0,13.253370501773947,20.6,0,1,0,3
440,26/12/2015,2015/2016,1,BRK,WAS,96,111,0,1,BRK,WAS,L1,W3,0,0,14.408273039971531,19.8,0,1,3,0
441,26/12/2015,2015/2016,1,MIL,TOR,90,111,0,1,MIL,TOR,W2,W1,0,0,14.825365730194893,21.85290893015031,2,0,1,0
442,26/12/2015,2015/2016,1,ORL,MIA,101,108,0,1,ORL,MIA,W2,W1,0,0,14.955365296803652,15.816376954192632,2,0,1,0
443,26/12/2015,2015/2016,1,CHO,MEM,98,92,1,0,CHO,MEM,L3,L1,1,1,15.088621458995336,17.7,0,3,0,1
444,26/12/2015,2015/2016,1,NOP,HOU,110,108,1,0,NOP,HOU,L1,W1,1,1,13.031279357231146,25.3,0,1,1,0
445,26/12/2015,2015/2016,1,ATL,NYK,117,98,1,0,ATL,NYK,W5,L2,1,1,14.316003909351899,14.374319203758903,5,0,0,2
446,26/12/2015,2015/2016,1,DET,BOS,93,99,0,1,DET,BOS,L1,W2,0,0,14.461756291236062,21.5,0,1,2,0
447,26/12/2015,2015/2016,1,MIN,IND,88,102,0,1,MIN,IND,L2,L3,0,0,15.161460997442456,20.9,0,2,0,3
448,26/12/2015,2015/2016,1,SAS,DEN,101,86,1,0,SAS,DEN,L1,W1,1,1,14.623290043290043,14.915460030165912,0,1,1,0
449,26/12/2015,2015/2016,1,UTA,LAC,104,109,0,1,UTA,LAC,L1,W1,1,0,14.140003873216706,20.6,0,1,1,0
450,26/12/2015,2015/2016,1,PHO,PHI,104,111,0,1,PHO,PHI,L3,L12,0,0,13.565183530893892,12.963125543635835,0,3,0,12
451,26/12/2015,2015/2016,1,DAL,CHI,118,111,1,0,DAL,CHI,W1,W1,0,1,14.673795025286406,21.492318992654774,1,0,1,0
452,26/12/2015,2015/2016,1,POR,CLE,105,76,1,0,POR,CLE,L5,L1,0,1,15.288328693679762,22.606882352941177,0,5,0,1
453,27/12/2015,2015/2016,1,MEM,LAL,112,96,1,0,MEM,LAL,L2,L2,0,1,14.811153289949386,13.253370501773947,0,2,0,2
454,27/12/2015,2015/2016,1,BOS,NYK,100,91,1,0,BOS,NYK,W3,L3,1,1,13.913511404561827,14.374319203758903,3,0,0,3
455,27/12/2015,2015/2016,1,OKC,DEN,122,112,1,0,OKC,DEN,L1,L1,1,1,13.080726131779471,14.915460030165912,0,1,0,1
456,27/12/2015,2015/2016,1,SAC,POR,94,98,0,1,SAC,POR,W1,W1,0,0,13.807294573201984,15.288328693679762,1,0,1,0
457,28/12/2015,2015/2016,1,CHO,LAL,108,98,1,0,CHO,LAL,W1,L3,1,1,15.088621458995336,13.253370501773947,1,0,0,3
458,28/12/2015,2015/2016,1,WAS,LAC,91,108,0,1,WAS,LAC,W4,W2,1,0,13.85056530214425,20.6,4,0,2,0
459,28/12/2015,2015/2016,1,ORL,NOP,104,89,1,0,ORL,NOP,L1,W1,0,1,14.955365296803652,25.0,0,1,1,0
460,28/12/2015,2015/2016,1,IND,ATL,93,87,1,0,IND,ATL,W1,W6,1,1,13.898029954633024,21.3,1,0,6,0
461,28/12/2015,2015/2016,1,MIA,BRK,105,111,0,1,MIA,BRK,W2,L2,1,0,15.816376954192632,14.408273039971531,2,0,0,2
462,28/12/2015,2015/2016,1,CHI,TOR,104,97,1,0,CHI,TOR,L1,W2,1,1,12.469305707015632,21.85290893015031,0,1,2,0
463,28/12/2015,2015/2016,1,DAL,MIL,103,93,1,0,DAL,MIL,W2,L1,0,1,14.673795025286406,14.825365730194893,2,0,0,1
464,28/12/2015,2015/2016,1,SAS,MIN,101,95,1,0,SAS,MIN,W1,L3,1,1,14.623290043290043,15.161460997442456,1,0,0,3
465,28/12/2015,2015/2016,1,UTA,PHI,95,91,1,0,UTA,PHI,L2,W1,1,1,14.140003873216706,12.963125543635835,0,2,1,0
466,28/12/2015,2015/2016,1,PHO,CLE,97,101,0,1,PHO,CLE,L4,L2,0,0,13.565183530893892,22.606882352941177,0,4,0,2
467,28/12/2015,2015/2016,1,GSW,SAC,122,103,1,0,GSW,SAC,W4,L1,1,1,13.38971878108328,23.6,4,0,0,1
468,29/12/2015,2015/2016,1,NYK,DET,108,96,1,0,NYK,DET,L4,L2,0,1,14.374319203758903,14.461756291236062,0,4,0,2
469,29/12/2015,2015/2016,1,MEM,MIA,99,90,1,0,MEM,MIA,W1,L1,0,1,14.811153289949386,15.816376954192632,1,0,0,1
470,29/12/2015,2015/2016,1,OKC,MIL,131,123,1,0,OKC,MIL,W1,L2,1,1,13.080726131779471,14.825365730194893,1,0,0,2
471,29/12/2015,2015/2016,1,HOU,ATL,115,121,0,1,HOU,ATL,L1,L1,1,0,14.056677913679179,21.3,0,1,0,1
472,29/12/2015,2015/2016,1,DEN,CLE,87,93,0,1,DEN,CLE,L2,W1,0,0,14.915460030165912,22.606882352941177,0,2,1,0
473,30/12/2015,2015/2016,1,CHO,LAC,117,122,0,1,CHO,LAC,W2,W3,1,0,15.088621458995336,20.6,2,0,3,0
474,30/12/2015,2015/2016,1,ORL,BRK,100,93,1,0,ORL,BRK,W1,W1,0,1,14.955365296803652,14.408273039971531,1,0,1,0
475,30/12/2015,2015/2016,1,TOR,WAS,94,91,1,0,TOR,WAS,L1,L1,1,1,13.769058295964122,19.8,0,1,0,1
476,30/12/2015,2015/2016,1,BOS,LAL,104,112,0,1,BOS,LAL,W4,L4,0,0,13.913511404561827,13.253370501773947,4,0,0,4
477,30/12/2015,2015/2016,1,MIN,UTA,94,80,1,0,MIN,UTA,L4,W1,0,1,15.161460997442456,18.3,0,4,1,0
478,30/12/2015,2015/2016,1,CHI,IND,102,100,1,0,CHI,IND,W1,W2,1,1,12.469305707015632,20.9,1,0,2,0
479,30/12/2015,2015/2016,1,DAL,GSW,114,91,1,0,DAL,GSW,W3,W5,0,1,14.673795025286406,23.101541472963056,3,0,5,0
480,30/12/2015,2015/2016,1,SAS,PHO,112,79,1,0,SAS,PHO,W2,L5,1,1,14.623290043290043,13.565183530893892,2,0,0,5
481,30/12/2015,2015/2016,1,SAC,PHI,105,110,0,1,SAC,PHI,L2,L1,0,0,13.807294573201984,12.963125543635835,0,2,0,1
482,30/12/2015,2015/2016,1,POR,DEN,110,103,1,0,POR,DEN,W2,L3,0,1,15.288328693679762,14.915460030165912,2,0,0,3
483,31/12/2015,2015/2016,1,IND,MIL,116,120,0,1,IND,MIL,L1,L3,1,0,13.898029954633024,14.825365730194893,0,1,0,3
484,31/12/2015,2015/2016,1,DET,MIN,115,90,1,0,DET,MIN,L3,W1,0,1,14.461756291236062,15.161460997442456,0,3,1,0
485,31/12/2015,2015/2016,1,HOU,GSW,110,114,0,1,HOU,GSW,L2,L1,1,0,14.056677913679179,23.101541472963056,0,2,0,1
486,31/12/2015,2015/2016,1,OKC,PHO,110,106,1,0,OKC,PHO,W2,L6,1,1,13.080726131779471,13.565183530893892,2,0,0,6
487,31/12/2015,2015/2016,1,NOP,LAC,89,95,0,1,NOP,LAC,L1,W4,1,0,13.031279357231146,20.6,0,1,4,0
488,31/12/2015,2015/2016,1,UTA,POR,109,96,1,0,UTA,POR,L1,W3,1,1,14.140003873216706,15.288328693679762,0,1,3,0
489,01/01/2016,2015/2016,1,WAS,ORL,103,91,1,0,WAS,ORL,L2,W2,1,1,13.85056530214425,14.955365296803652,0,2,2,0
490,01/01/2016,2015/2016,1,TOR,CHO,104,94,1,0,TOR,CHO,W1,L1,1,1,13.769058295964122,20.8,1,0,0,1
491,01/01/2016,2015/2016,1,MIA,DAL,106,82,1,0,MIA,DAL,L2,W4,1,1,15.816376954192632,14.673795025286406,0,2,4,0
492,01/01/2016,2015/2016,1,CHI,NYK,108,81,1,0,CHI,NYK,W2,W1,1,1,12.469305707015632,14.374319203758903,2,0,1,0
493,01/01/2016,2015/2016,1,LAL,PHI,93,84,1,0,LAL,PHI,W1,W1,0,1,13.253370501773947,12.963125543635835,1,0,1,0
494,02/01/2016,2015/2016,1,BOS,BRK,97,100,0,1,BOS,BRK,L1,L1,1,0,13.913511404561827,14.408273039971531,0,1,0,1
495,02/01/2016,2015/2016,1,SAC,PHO,142,119,1,0,SAC,PHO,L3,L7,0,1,13.807294573201984,13.565183530893892,0,3,0,7
496,02/01/2016,2015/2016,1,IND,DET,94,82,1,0,IND,DET,L2,W1,1,1,13.898029954633024,14.461756291236062,0,2,1,0
497,02/01/2016,2015/2016,1,CHO,OKC,90,109,0,1,CHO,OKC,L2,W3,0,0,15.088621458995336,27.890315315315316,0,2,3,0
498,02/01/2016,2015/2016,1,CLE,ORL,104,79,1,0,CLE,ORL,W2,L1,1,1,12.347307464705386,14.955365296803652,2,0,0,1
499,02/01/2016,2015/2016,1,MIN,MIL,85,95,0,1,MIN,MIL,L1,W1,0,0,15.161460997442456,14.825365730194893,0,1,1,0
500,02/01/2016,2015/2016,1,SAS,HOU,121,103,1,0,SAS,HOU,W3,L3,0,1,14.623290043290043,25.3,3,0,0,3
501,02/01/2016,2015/2016,1,DAL,NOP,98,105,0,1,DAL,NOP,L1,L2,0,0,14.673795025286406,25.0,0,1,0,2
502,02/01/2016,2015/2016,1,UTA,MEM,92,87,1,0,UTA,MEM,W1,W2,1,1,14.140003873216706,17.7,1,0,2,0
503,02/01/2016,2015/2016,1,LAC,PHI,130,99,1,0,LAC,PHI,W5,L1,1,1,15.505151554572654,12.963125543635835,5,0,0,1
504,02/01/2016,2015/2016,1,GSW,DEN,111,108,1,0,GSW,DEN,W1,L4,1,1,13.38971878108328,14.915460030165912,1,0,0,4
505,03/01/2016,2015/2016,1,TOR,CHI,113,115,0,1,TOR,CHI,W2,W3,1,0,13.769058295964122,21.492318992654774,2,0,3,0
506,03/01/2016,2015/2016,1,NYK,ATL,111,97,1,0,NYK,ATL,L1,W1,0,1,14.374319203758903,21.3,0,1,1,0
507,03/01/2016,2015/2016,1,WAS,MIA,75,97,0,1,WAS,MIA,W1,W1,0,0,13.85056530214425,15.816376954192632,1,0,1,0
508,03/01/2016,2015/2016,1,DEN,POR,106,112,0,1,DEN,POR,L5,L1,0,0,14.915460030165912,15.288328693679762,0,5,0,1
509,03/01/2016,2015/2016,1,LAL,PHO,97,77,1,0,LAL,PHO,W2,L8,0,1,13.253370501773947,13.565183530893892,2,0,0,8
510,04/01/2016,2015/2016,1,PHI,MIN,109,99,1,0,PHI,MIN,L2,L2,0,1,12.963125543635835,15.161460997442456,0,2,0,2
511,04/01/2016,2015/2016,1,CLE,TOR,122,100,1,0,CLE,TOR,W3,L1,1,1,12.347307464705386,21.85290893015031,3,0,0,1
512,04/01/2016,2015/2016,1,MIA,IND,103,100,1,0,MIA,IND,W2,W1,1,1,15.816376954192632,20.9,2,0,1,0
513,04/01/2016,2015/2016,1,BRK,BOS,94,103,0,1,BRK,BOS,W1,L2,0,0,14.408273039971531,21.5,1,0,0,2
514,04/01/2016,2015/2016,1,DET,ORL,115,89,1,0,DET,ORL,L1,L2,0,1,14.461756291236062,14.955365296803652,0,1,0,2
515,04/01/2016,2015/2016,1,MIL,SAS,98,123,0,1,MIL,SAS,W2,W4,0,0,14.825365730194893,24.246153846153845,2,0,4,0
516,04/01/2016,2015/2016,1,OKC,SAC,104,116,0,1,OKC,SAC,W4,W1,1,0,13.080726131779471,23.6,4,0,1,0
517,04/01/2016,2015/2016,1,UTA,HOU,91,93,0,1,UTA,HOU,W2,L4,1,0,14.140003873216706,25.3,2,0,0,4
518,04/01/2016,2015/2016,1,POR,MEM,78,91,0,1,POR,MEM,W1,L1,0,0,15.288328693679762,17.7,1,0,0,1
519,04/01/2016,2015/2016,1,GSW,CHO,111,101,1,0,GSW,CHO,W2,L3,1,1,13.38971878108328,20.8,2,0,0,3
520,05/01/2016,2015/2016,1,CHI,MIL,117,106,1,0,CHI,MIL,W4,L1,1,1,12.469305707015632,14.825365730194893,4,0,0,1
521,05/01/2016,2015/2016,1,ATL,NYK,101,107,0,1,ATL,NYK,L1,W1,1,0,14.316003909351899,14.374319203758903,0,1,1,0
522,05/01/2016,2015/2016,1,DAL,SAC,117,116,1,0,DAL,SAC,L2,W2,0,1,14.673795025286406,23.6,0,2,2,0
523,05/01/2016,2015/2016,1,LAL,GSW,88,109,0,1,LAL,GSW,W3,W3,0,0,13.253370501773947,23.101541472963056,3,0,3,0
524,06/01/2016,2015/2016,1,MIA,NYK,90,98,0,1,MIA,NYK,W3,W2,1,0,15.816376954192632,14.374319203758903,3,0,2,0
525,06/01/2016,2015/2016,1,WAS,CLE,115,121,0,1,WAS,CLE,L1,W4,1,0,13.85056530214425,22.606882352941177,0,1,4,0
526,06/01/2016,2015/2016,1,ORL,IND,86,95,0,1,ORL,IND,L3,L1,0,0,14.955365296803652,20.9,0,3,0,1
527,06/01/2016,2015/2016,1,BOS,DET,94,99,0,1,BOS,DET,W1,W1,1,0,13.913511404561827,14.461756291236062,1,0,1,0
528,06/01/2016,2015/2016,1,BRK,TOR,74,91,0,1,BRK,TOR,L1,L2,0,0,14.408273039971531,21.85290893015031,0,1,0,2
529,06/01/2016,2015/2016,1,MIN,DEN,74,78,0,1,MIN,DEN,L3,L6,0,0,15.161460997442456,14.915460030165912,0,3,0,6
530,06/01/2016,2015/2016,1,NOP,DAL,91,100,0,1,NOP,DAL,W1,W1,0,0,13.031279357231146,14.673795025286406,1,0,1,0
531,06/01/2016,2015/2016,1,SAS,UTA,123,98,1,0,SAS,UTA,W5,L1,1,1,14.623290043290043,18.3,5,0,0,1
532,06/01/2016,2015/2016,1,PHO,CHO,111,102,1,0,PHO,CHO,L9,L4,0,1,13.565183530893892,20.8,0,9,0,4
533,06/01/2016,2015/2016,1,OKC,MEM,112,94,1,0,OKC,MEM,L1,W1,1,1,13.080726131779471,17.7,0,1,1,0
534,06/01/2016,2015/2016,1,POR,LAC,98,109,0,1,POR,LAC,L1,W6,0,0,15.288328693679762,20.6,0,1,6,0
535,07/01/2016,2015/2016,1,PHI,ATL,98,126,0,1,PHI,ATL,W1,L2,0,0,12.963125543635835,21.3,1,0,0,2
536,07/01/2016,2015/2016,1,CHI,BOS,101,92,1,0,CHI,BOS,W5,L1,1,1,12.469305707015632,21.5,5,0,0,1
537,07/01/2016,2015/2016,1,HOU,UTA,103,94,1,0,HOU,UTA,W1,L2,1,1,14.056677913679179,18.3,1,0,0,2
538,07/01/2016,2015/2016,1,SAC,LAL,118,115,1,0,SAC,LAL,L1,L1,1,1,13.807294573201984,13.253370501773947,0,1,0,1
539,08/01/2016,2015/2016,1,WAS,TOR,88,97,0,1,WAS,TOR,L2,W1,1,0,13.85056530214425,21.85290893015031,0,2,1,0
540,08/01/2016,2015/2016,1,BRK,ORL,77,83,0,1,BRK,ORL,L2,L4,0,0,14.408273039971531,14.955365296803652,0,2,0,4
541,08/01/2016,2015/2016,1,NOP,IND,86,91,0,1,NOP,IND,L1,W1,1,0,13.031279357231146,20.9,0,1,1,0
542,08/01/2016,2015/2016,1,MIL,DAL,96,95,1,0,MIL,DAL,L2,W2,0,1,14.825365730194893,14.673795025286406,0,2,2,0
543,08/01/2016,2015/2016,1,MIN,CLE,99,125,0,1,MIN,CLE,L4,W5,0,0,15.161460997442456,22.606882352941177,0,4,5,0
544,08/01/2016,2015/2016,1,MEM,DEN,91,84,1,0,MEM,DEN,L1,W1,0,1,14.811153289949386,14.915460030165912,0,1,1,0
545,08/01/2016,2015/2016,1,SAS,NYK,100,99,1,0,SAS,NYK,W6,W3,1,1,14.623290043290043,14.374319203758903,6,0,3,0
546,08/01/2016,2015/2016,1,PHO,MIA,95,103,0,1,PHO,MIA,W1,L1,0,0,13.565183530893892,15.816376954192632,1,0,0,1
547,08/01/2016,2015/2016,1,POR,GSW,108,128,0,1,POR,GSW,L2,W4,0,0,15.288328693679762,23.101541472963056,0,2,4,0
548,08/01/2016,2015/2016,1,LAL,OKC,113,117,0,1,LAL,OKC,L2,W1,0,0,13.253370501773947,27.890315315315316,0,2,1,0
549,09/01/2016,2015/2016,1,LAC,CHO,97,83,1,0,LAC,CHO,W7,L5,1,1,15.505151554572654,20.8,7,0,0,5
550,09/01/2016,2015/2016,1,ATL,CHI,120,105,1,0,ATL,CHI,W1,W6,1,1,14.316003909351899,21.492318992654774,1,0,6,0
551,09/01/2016,2015/2016,1,ORL,WAS,99,105,0,1,ORL,WAS,W1,L3,0,0,14.955365296803652,19.8,1,0,0,3
552,09/01/2016,2015/2016,1,DET,BRK,103,89,1,0,DET,BRK,W2,L3,0,1,14.461756291236062,14.408273039971531,2,0,0,3
553,09/01/2016,2015/2016,1,PHI,TOR,95,108,0,1,PHI,TOR,L1,W2,0,0,12.963125543635835,21.85290893015031,0,1,2,0
554,09/01/2016,2015/2016,1,UTA,MIA,98,83,1,0,UTA,MIA,L3,W1,1,1,14.140003873216706,15.816376954192632,0,3,1,0
555,09/01/2016,2015/2016,1,SAC,GSW,116,128,0,1,SAC,GSW,W1,W5,0,0,13.807294573201984,23.101541472963056,1,0,5,0
556,10/01/2016,2015/2016,1,LAC,NOP,114,111,1,0,LAC,NOP,W8,L2,0,1,15.505151554572654,25.0,8,0,0,2
557,10/01/2016,2015/2016,1,MIN,DAL,87,93,0,1,MIN,DAL,L5,L1,0,0,15.161460997442456,14.673795025286406,0,5,0,1
558,10/01/2016,2015/2016,1,PHI,CLE,85,95,0,1,PHI,CLE,L2,W6,0,0,12.963125543635835,22.606882352941177,0,2,6,0
559,10/01/2016,2015/2016,1,MEM,BOS,101,98,1,0,MEM,BOS,W1,L2,0,1,14.811153289949386,21.5,1,0,0,2
560,10/01/2016,2015/2016,1,HOU,IND,107,103,1,0,HOU,IND,W2,W2,1,1,14.056677913679179,20.9,2,0,2,0
561,10/01/2016,2015/2016,1,NYK,MIL,100,88,1,0,NYK,MIL,L1,W1,0,1,14.374319203758903,14.825365730194893,0,1,1,0
562,10/01/2016,2015/2016,1,DEN,CHO,95,92,1,0,DEN,CHO,L1,L6,0,1,14.915460030165912,20.8,0,1,0,6
563,10/01/2016,2015/2016,1,POR,OKC,115,110,1,0,POR,OKC,L3,W2,0,1,15.288328693679762,27.890315315315316,0,3,2,0
564,10/01/2016,2015/2016,1,LAL,UTA,74,86,0,1,LAL,UTA,L3,W1,0,0,13.253370501773947,18.3,0,3,1,0
565,11/01/2016,2015/2016,1,BRK,SAS,79,106,0,1,BRK,SAS,L4,W7,0,0,14.408273039971531,24.246153846153845,0,4,7,0
566,11/01/2016,2015/2016,1,CHI,WAS,100,114,0,1,CHI,WAS,L1,W1,0,0,12.469305707015632,19.8,0,1,1,0
